id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
252,02/03/2014,Cagliari,Udinese,3,0,H,1,0,H,9,16,4,5,15,13,2,9,3,1,0,0
253,02/03/2014,Fiorentina,Lazio,0,1,A,0,1,A,18,10,2,3,12,13,7,6,3,3,0,0
254,02/03/2014,Genoa,Catania,2,0,H,1,0,H,17,10,7,2,28,20,4,0,3,0,0,1
255,02/03/2014,Livorno,Napoli,1,1,D,1,1,D,10,16,4,7,20,10,4,4,2,2,0,0
256,02/03/2014,Milan,Juventus,0,2,A,0,1,A,22,10,9,5,15,7,7,1,1,2,0,0
257,02/03/2014,Sassuolo,Parma,0,1,A,0,1,A,8,16,3,6,22,23,6,6,2,1,1,0
258,02/03/2014,Torino,Sampdoria,0,2,A,0,1,A,21,11,6,4,13,20,12,4,3,3,0,0
259,02/03/2014,Verona,Bologna,0,0,D,0,0,D,9,14,2,6,18,15,8,3,1,5,0,1
260,08/03/2014,Catania,Cagliari,1,1,D,0,0,D,18,9,3,3,19,18,12,2,3,2,0,1
261,08/03/2014,Udinese,Milan,1,0,H,0,0,D,14,15,3,5,13,13,2,8,1,3,0,0
262,09/03/2014,Bologna,Sassuolo,0,0,D,0,0,D,9,12,4,3,23,19,1,2,1,2,0,0
263,09/03/2014,Chievo,Genoa,2,1,H,1,0,H,17,19,5,6,20,21,6,10,1,4,0,0
264,09/03/2014,Inter,Torino,1,0,H,1,0,H,15,6,3,2,8,15,2,5,0,4,0,0
265,09/03/2014,Juventus,Fiorentina,1,0,H,1,0,H,13,11,2,0,13,14,6,2,2,4,0,0
266,09/03/2014,Lazio,Atalanta,0,1,A,0,0,D,15,11,4,5,17,13,10,2,1,1,1,0
267,09/03/2014,Napoli,Roma,1,0,H,0,0,D,13,14,4,6,13,8,3,5,1,2,0,0
268,09/03/2014,Parma,Verona,2,0,H,1,0,H,17,11,6,3,16,14,8,5,3,2,0,0
269,09/03/2014,Sampdoria,Livorno,4,2,H,0,2,A,18,15,7,6,22,14,12,4,2,3,0,0
270,15/03/2014,Verona,Inter,0,2,A,0,1,A,10,18,4,8,6,7,3,5,2,1,0,0
271,16/03/2014,Atalanta,Sampdoria,3,0,H,2,0,H,12,15,4,4,12,15,9,3,1,1,0,0
272,16/03/2014,Cagliari,Lazio,0,2,A,0,1,A,8,17,3,5,13,14,3,3,4,2,1,0
273,16/03/2014,Fiorentina,Chievo,3,1,H,2,0,H,10,16,5,4,10,25,4,7,0,3,0,0
274,16/03/2014,Genoa,Juventus,0,1,A,0,0,D,14,6,4,1,23,18,3,3,4,2,0,0
275,16/03/2014,Livorno,Bologna,2,1,H,0,0,D,8,15,4,4,19,17,2,5,3,3,2,0
276,16/03/2014,Milan,Parma,2,4,A,0,1,A,13,20,3,6,14,16,4,6,3,2,1,0
277,16/03/2014,Sassuolo,Catania,3,1,H,0,1,A,21,9,10,3,21,24,10,2,5,2,0,0
278,17/03/2014,Roma,Udinese,3,2,H,2,0,H,20,14,9,8,8,13,5,11,1,1,0,0
279,17/03/2014,Torino,Napoli,0,1,A,0,0,D,12,13,4,4,14,8,5,5,2,2,0,0
280,22/03/2014,Chievo,Roma,0,2,A,0,2,A,9,16,4,4,14,13,5,1,1,1,0,0
281,22/03/2014,Torino,Livorno,3,1,H,1,0,H,18,10,11,3,11,15,12,6,0,1,0,0
282,23/03/2014,Bologna,Cagliari,1,0,H,0,0,D,12,10,5,3,15,20,7,6,2,3,0,1
283,23/03/2014,Catania,Juventus,0,1,A,0,0,D,8,13,0,2,17,20,7,6,2,1,1,0
284,23/03/2014,Inter,Atalanta,1,2,A,1,1,D,23,10,6,6,17,15,10,3,0,4,0,0
285,23/03/2014,Lazio,Milan,1,1,D,0,1,A,14,10,2,0,19,13,6,3,3,2,0,0
286,23/03/2014,Napoli,Fiorentina,0,1,A,0,0,D,12,13,5,4,14,10,5,4,1,1,1,0
287,23/03/2014,Parma,Genoa,1,1,D,1,1,D,16,5,3,2,16,25,5,6,2,3,0,0
288,23/03/2014,Sampdoria,Verona,5,0,H,3,0,H,15,20,9,7,14,19,1,9,2,2,0,0
289,23/03/2014,Udinese,Sassuolo,1,0,H,1,0,H,13,14,2,1,13,21,7,11,2,3,0,0
290,25/03/2014,Roma,Torino,2,1,H,1,0,H,23,12,9,2,15,10,7,2,2,4,0,0
291,26/03/2014,Atalanta,Livorno,2,0,H,1,0,H,13,11,4,3,15,19,5,3,0,1,0,0
292,26/03/2014,Cagliari,Verona,1,0,H,1,0,H,17,9,4,1,13,12,10,5,4,2,0,0
293,26/03/2014,Catania,Napoli,2,4,A,0,4,A,18,17,9,8,12,10,6,0,1,0,0,0
294,26/03/2014,Chievo,Bologna,3,0,H,1,0,H,17,11,8,1,22,19,5,0,2,3,0,0
295,26/03/2014,Fiorentina,Milan,0,2,A,0,1,A,10,15,0,6,16,30,10,4,3,7,0,0
296,26/03/2014,Genoa,Lazio,2,0,H,0,0,D,13,15,6,5,16,19,5,3,2,2,0,1
297,26/03/2014,Juventus,Parma,2,1,H,2,0,H,10,9,7,3,14,8,6,2,3,3,0,1
298,26/03/2014,Sassuolo,Sampdoria,1,2,A,1,1,D,16,17,6,8,17,21,6,1,1,0,0,1
299,27/03/2014,Inter,Udinese,0,0,D,0,0,D,20,10,3,2,11,8,11,3,1,1,0,0
300,29/03/2014,Bologna,Atalanta,0,2,A,0,2,A,23,4,11,3,16,15,10,0,2,2,0,0
301,29/03/2014,Milan,Chievo,3,0,H,2,0,H,17,8,5,1,16,11,11,4,0,0,0,0
302,30/03/2014,Lazio,Parma,3,2,H,1,1,D,16,15,6,3,17,16,8,2,4,3,0,0
303,30/03/2014,Napoli,Juventus,2,0,H,1,0,H,13,9,7,2,9,11,7,4,2,3,0,0
304,30/03/2014,Sampdoria,Fiorentina,0,0,D,0,0,D,20,16,7,4,20,17,4,3,2,3,0,0
305,30/03/2014,Sassuolo,Roma,0,2,A,0,1,A,9,15,2,4,16,8,7,5,1,1,0,0
306,30/03/2014,Torino,Cagliari,2,1,H,1,0,H,17,9,5,1,11,19,6,0,1,2,0,0
307,30/03/2014,Verona,Genoa,3,0,H,1,0,H,15,12,6,3,10,18,7,8,1,2,1,0
308,31/03/2014,Livorno,Inter,2,2,D,0,2,A,9,19,4,6,23,12,5,4,1,3,0,0
309,31/03/2014,Udinese,Catania,1,0,H,0,0,D,13,20,7,7,9,11,4,11,2,5,0,0
310,02/04/2014,Roma,Parma,4,2,H,2,1,H,12,16,6,3,15,13,1,2,1,1,0,0
311,05/04/2014,Chievo,Verona,0,1,A,0,0,D,18,13,6,5,12,15,5,4,2,2,0,0
312,05/04/2014,Inter,Bologna,2,2,D,1,1,D,17,12,6,8,15,16,5,5,1,2,0,0
313,06/04/2014,Atalanta,Sassuolo,0,2,A,0,1,A,8,12,4,4,16,24,6,4,4,3,0,0
314,06/04/2014,Cagliari,Roma,1,3,A,0,1,A,18,6,5,3,7,17,4,4,1,4,0,0
315,06/04/2014,Catania,Torino,1,2,A,1,0,H,9,14,4,6,20,13,3,5,2,4,0,0
316,06/04/2014,Fiorentina,Udinese,2,1,H,1,0,H,22,13,4,3,16,13,10,6,1,5,0,0
317,06/04/2014,Lazio,Sampdoria,2,0,H,1,0,H,8,15,3,5,23,22,4,12,2,2,1,0
318,06/04/2014,Parma,Napoli,1,0,H,0,0,D,6,12,1,1,20,15,3,3,5,2,0,0
319,07/04/2014,Genoa,Milan,1,2,A,0,1,A,20,5,6,3,17,16,8,1,1,1,0,0
320,07/04/2014,Juventus,Livorno,2,0,H,2,0,H,17,8,4,3,13,8,10,2,0,1,0,0
321,12/04/2014,Roma,Atalanta,3,1,H,2,0,H,22,10,7,4,4,8,4,5,0,3,0,0
322,12/04/2014,Sassuolo,Cagliari,1,1,D,1,0,H,16,8,3,2,15,19,4,1,2,2,0,0
323,13/04/2014,Bologna,Parma,1,1,D,1,0,H,13,10,4,2,12,20,7,9,3,1,0,0
324,13/04/2014,Livorno,Chievo,2,4,A,2,3,A,19,15,5,10,15,20,8,8,2,4,0,0
325,13/04/2014,Milan,Catania,1,0,H,1,0,H,18,12,3,4,18,18,7,7,0,4,0,1
326,13/04/2014,Napoli,Lazio,4,2,H,1,1,D,16,17,7,7,10,13,4,1,5,1,0,1
327,13/04/2014,Sampdoria,Inter,0,4,A,0,1,A,14,16,6,6,20,19,11,4,5,3,1,0
328,13/04/2014,Torino,Genoa,2,1,H,0,0,D,11,10,5,4,18,14,3,5,3,4,0,0
329,13/04/2014,Verona,Fiorentina,3,5,A,1,2,A,8,29,6,11,11,12,3,7,2,3,1,0
330,14/04/2014,Udinese,Juventus,0,2,A,0,2,A,12,11,1,3,12,15,3,5,1,3,0,0
331,19/04/2014,Atalanta,Verona,1,2,A,0,0,D,17,18,6,6,17,12,1,5,4,2,0,0
332,19/04/2014,Catania,Sampdoria,2,1,H,1,0,H,20,7,11,2,12,23,6,3,2,2,0,0
333,19/04/2014,Chievo,Sassuolo,0,1,A,0,1,A,9,17,4,5,21,27,5,4,4,4,0,0
334,19/04/2014,Fiorentina,Roma,0,1,A,0,1,A,24,11,3,4,15,18,5,1,3,4,0,0
335,19/04/2014,Genoa,Cagliari,1,2,A,1,1,D,12,10,3,4,10,17,7,3,2,4,0,0
336,19/04/2014,Juventus,Bologna,1,0,H,0,0,D,17,8,7,2,15,9,6,1,0,2,0,0
337,19/04/2014,Lazio,Torino,3,3,D,1,0,H,17,18,6,8,16,10,4,7,2,3,1,0
338,19/04/2014,Milan,Livorno,3,0,H,1,0,H,20,13,4,1,17,13,8,6,3,2,0,0
339,19/04/2014,Parma,Inter,0,2,A,0,0,D,12,15,3,6,14,15,6,5,1,3,1,0
340,19/04/2014,Udinese,Napoli,1,1,D,0,1,A,11,11,4,3,12,14,3,0,2,2,0,1
341,25/04/2014,Roma,Milan,2,0,H,1,0,H,14,13,4,5,13,18,8,6,3,3,0,0
342,26/04/2014,Bologna,Fiorentina,0,3,A,0,2,A,16,14,6,8,14,10,5,7,1,1,0,0
343,26/04/2014,Inter,Napoli,0,0,D,0,0,D,14,14,6,1,7,10,2,4,1,3,0,0
344,27/04/2014,Atalanta,Genoa,1,1,D,0,1,A,24,3,6,2,15,14,8,2,2,4,0,1
345,27/04/2014,Cagliari,Parma,1,0,H,1,0,H,8,20,3,4,8,16,5,9,1,1,0,1
346,27/04/2014,Livorno,Lazio,0,2,A,0,1,A,17,19,4,11,16,12,14,7,4,1,0,0
347,27/04/2014,Sampdoria,Chievo,2,1,H,0,0,D,13,6,5,2,12,15,5,4,1,5,1,0
348,27/04/2014,Torino,Udinese,2,0,H,1,0,H,14,10,3,1,9,7,1,2,0,3,0,0
349,27/04/2014,Verona,Catania,4,0,H,3,0,H,18,11,8,2,18,16,6,3,0,3,0,0
350,28/04/2014,Sassuolo,Juventus,1,3,A,1,1,D,12,14,4,6,20,23,8,3,1,1,0,0
351,04/05/2014,Catania,Roma,4,1,H,2,1,H,13,12,8,4,11,8,6,6,2,5,0,0
352,04/05/2014,Chievo,Torino,0,1,A,0,0,D,8,20,1,3,10,9,3,8,4,1,1,0
353,04/05/2014,Genoa,Bologna,0,0,D,0,0,D,6,14,1,3,19,23,2,5,3,4,0,0
354,04/05/2014,Milan,Inter,1,0,H,0,0,D,14,7,4,0,16,15,5,5,3,3,0,0
355,04/05/2014,Parma,Sampdoria,2,0,H,1,0,H,12,10,7,4,17,17,5,5,3,1,0,0
356,04/05/2014,Udinese,Livorno,5,3,H,5,2,H,15,19,7,6,14,12,6,11,1,3,0,0
357,05/05/2014,Juventus,Atalanta,1,0,H,0,0,D,19,9,4,2,18,11,3,5,0,1,0,0
358,05/05/2014,Lazio,Verona,3,3,D,1,1,D,16,18,6,6,18,19,9,7,1,6,1,1
359,06/05/2014,Fiorentina,Sassuolo,3,4,A,0,3,A,24,16,7,6,8,14,7,3,3,3,0,0
360,06/05/2014,Napoli,Cagliari,3,0,H,2,0,H,27,4,16,2,13,8,5,2,3,3,0,1
361,10/05/2014,Inter,Lazio,4,1,H,3,1,H,9,17,7,9,13,15,3,8,1,1,0,0
362,10/05/2014,Verona,Udinese,2,2,D,1,0,H,10,16,4,7,14,14,4,7,2,4,0,0
363,11/05/2014,Atalanta,Milan,2,1,H,0,0,D,17,20,3,2,7,10,4,5,2,2,0,0
364,11/05/2014,Bologna,Catania,1,2,A,0,1,A,29,11,6,3,16,19,13,1,3,2,1,1
365,11/05/2014,Cagliari,Chievo,0,1,A,0,0,D,11,12,3,3,13,19,8,3,2,2,0,0
366,11/05/2014,Livorno,Fiorentina,0,1,A,0,0,D,6,9,2,3,25,17,5,3,6,3,1,0
367,11/05/2014,Roma,Juventus,0,1,A,0,0,D,18,11,7,5,21,14,5,5,4,1,0,0
368,11/05/2014,Sampdoria,Napoli,2,5,A,1,3,A,28,9,10,5,11,12,6,3,1,0,0,0
369,11/05/2014,Sassuolo,Genoa,4,2,H,1,1,D,20,8,10,3,12,20,8,2,2,5,0,0
370,11/05/2014,Torino,Parma,1,1,D,1,0,H,16,18,1,4,7,14,5,3,2,2,1,1
371,17/05/2014,Udinese,Sampdoria,3,3,D,2,1,H,22,15,12,4,15,11,6,5,3,2,0,0
372,18/05/2014,Catania,Atalanta,2,1,H,0,0,D,23,19,9,9,9,8,5,4,1,2,0,0
373,18/05/2014,Chievo,Inter,2,1,H,0,1,A,13,14,4,3,16,14,7,3,2,1,0,0
374,18/05/2014,Fiorentina,Torino,2,2,D,0,0,D,15,15,8,5,15,11,7,6,5,2,0,0
375,18/05/2014,Genoa,Roma,1,0,H,0,0,D,7,11,3,4,15,9,4,5,0,1,0,0
376,18/05/2014,Juventus,Cagliari,3,0,H,3,0,H,13,7,8,2,13,11,9,2,0,0,0,0
377,18/05/2014,Lazio,Bologna,1,0,H,0,0,D,18,8,6,1,11,10,8,2,2,1,0,0
378,18/05/2014,Milan,Sassuolo,2,1,H,2,0,H,16,16,9,5,17,13,7,6,0,1,2,1
379,18/05/2014,Napoli,Verona,5,1,H,3,0,H,20,10,11,5,9,5,2,2,2,1,0,0
380,18/05/2014,Parma,Livorno,2,0,H,0,0,D,19,6,4,1,15,7,7,1,0,1,0,0
381,30/08/2014,Chievo,Juventus,0,1,A,0,1,A,7,21,2,3,13,14,4,11,2,1,0,0
382,30/08/2014,Roma,Fiorentina,2,0,H,1,0,H,20,10,5,4,15,17,2,0,4,4,0,0
383,31/08/2014,Atalanta,Verona,0,0,D,0,0,D,11,9,1,3,17,16,6,2,2,3,0,0
384,31/08/2014,Cesena,Parma,1,0,H,1,0,H,9,12,5,1,10,19,4,7,2,1,0,0
385,31/08/2014,Genoa,Napoli,1,2,A,1,1,D,11,15,5,5,10,10,7,5,3,1,0,0
386,31/08/2014,Milan,Lazio,3,1,H,1,0,H,7,19,4,4,10,20,0,10,2,3,0,0
387,31/08/2014,Palermo,Sampdoria,1,1,D,1,0,H,8,10,1,3,15,18,1,7,1,2,0,1
388,31/08/2014,Sassuolo,Cagliari,1,1,D,1,1,D,13,10,5,4,22,26,4,4,3,2,0,0
389,31/08/2014,Torino,Inter,0,0,D,0,0,D,11,14,2,2,9,10,6,10,1,1,0,1
390,31/08/2014,Udinese,Empoli,2,0,H,0,0,D,15,13,5,2,10,9,3,9,2,2,0,0
391,13/09/2014,Empoli,Roma,0,1,A,0,1,A,17,5,3,2,4,10,7,0,0,1,0,0
392,13/09/2014,Juventus,Udinese,2,0,H,1,0,H,18,9,7,1,13,14,4,6,0,1,0,0
393,14/09/2014,Cagliari,Atalanta,1,2,A,0,1,A,19,7,9,3,14,21,7,7,4,4,0,0
394,14/09/2014,Fiorentina,Genoa,0,0,D,0,0,D,22,6,7,1,13,18,12,3,1,3,0,1
395,14/09/2014,Inter,Sassuolo,7,0,H,4,0,H,22,14,11,2,16,12,6,1,0,1,0,1
396,14/09/2014,Lazio,Cesena,3,0,H,1,0,H,17,7,6,1,26,10,7,1,3,1,0,0
397,14/09/2014,Napoli,Chievo,0,1,A,0,0,D,33,8,9,1,14,12,15,2,2,2,0,0
398,14/09/2014,Parma,Milan,4,5,A,1,3,A,11,11,3,7,24,12,5,4,3,1,1,1
399,14/09/2014,Sampdoria,Torino,2,0,H,1,0,H,8,10,4,0,18,17,3,5,3,4,0,0
400,15/09/2014,Verona,Palermo,2,1,H,1,1,D,14,18,5,4,9,12,10,5,4,2,0,0
401,20/09/2014,Cesena,Empoli,2,2,D,2,0,H,8,18,5,6,20,9,3,7,4,1,0,0
402,20/09/2014,Milan,Juventus,0,1,A,0,0,D,9,14,3,4,9,18,3,4,2,3,0,0
403,21/09/2014,Atalanta,Fiorentina,0,1,A,0,0,D,23,16,6,6,10,23,4,7,1,4,0,0
404,21/09/2014,Chievo,Parma,2,3,A,1,0,H,11,12,4,4,17,21,4,5,1,4,0,0
405,21/09/2014,Genoa,Lazio,1,0,H,0,0,D,9,17,4,7,11,19,3,7,2,1,0,1
406,21/09/2014,Palermo,Inter,1,1,D,1,1,D,13,13,2,3,16,9,5,2,2,4,0,0
407,21/09/2014,Roma,Cagliari,2,0,H,2,0,H,7,9,3,2,16,13,0,6,1,1,0,0
408,21/09/2014,Sassuolo,Sampdoria,0,0,D,0,0,D,14,12,5,3,19,23,3,7,3,2,0,0
409,21/09/2014,Torino,Verona,0,1,A,0,0,D,22,11,4,2,15,8,11,1,3,1,0,0
410,21/09/2014,Udinese,Napoli,1,0,H,0,0,D,9,10,3,3,12,12,0,9,1,3,0,0
411,23/09/2014,Empoli,Milan,2,2,D,2,1,H,13,15,6,6,13,21,3,5,2,3,1,0
412,24/09/2014,Cagliari,Torino,1,2,A,1,2,A,11,12,5,4,14,11,3,6,2,2,0,0
413,24/09/2014,Fiorentina,Sassuolo,0,0,D,0,0,D,18,5,2,0,13,12,11,3,2,2,0,0
414,24/09/2014,Inter,Atalanta,2,0,H,1,0,H,21,14,6,2,13,14,6,13,1,3,0,0
415,24/09/2014,Juventus,Cesena,3,0,H,1,0,H,29,1,13,1,10,14,6,2,0,3,0,0
416,24/09/2014,Napoli,Palermo,3,3,D,3,2,H,16,10,8,6,11,10,6,4,1,4,0,0
417,24/09/2014,Parma,Roma,1,2,A,0,1,A,6,13,4,4,15,12,6,9,2,3,0,0
418,24/09/2014,Sampdoria,Chievo,2,1,H,1,0,H,16,5,5,3,25,27,6,1,1,3,0,0
419,24/09/2014,Verona,Genoa,2,2,D,0,1,A,16,16,7,9,13,15,7,4,2,2,0,0
420,25/09/2014,Lazio,Udinese,0,1,A,0,1,A,18,5,8,2,18,12,7,3,3,1,0,0
421,27/09/2014,Atalanta,Juventus,0,3,A,0,1,A,10,16,1,7,17,15,2,3,2,3,0,0
422,27/09/2014,Roma,Verona,2,0,H,0,0,D,23,9,6,3,13,4,10,2,1,1,0,0
423,28/09/2014,Cesena,Milan,1,1,D,1,1,D,10,11,2,4,14,12,4,9,4,2,0,1
424,28/09/2014,Chievo,Empoli,1,1,D,0,0,D,18,6,5,3,20,14,11,1,3,1,0,0
425,28/09/2014,Genoa,Sampdoria,0,1,A,0,0,D,7,10,4,1,22,23,3,5,3,4,0,0
426,28/09/2014,Inter,Cagliari,1,4,A,1,4,A,15,16,5,7,23,8,10,3,1,3,1,0
427,28/09/2014,Sassuolo,Napoli,0,1,A,0,1,A,11,11,1,3,19,12,6,6,4,2,0,0
428,28/09/2014,Torino,Fiorentina,1,1,D,0,0,D,15,19,3,7,14,15,6,4,3,2,0,0
429,29/09/2014,Palermo,Lazio,0,4,A,0,1,A,17,15,4,10,12,16,4,1,2,4,0,0
430,29/09/2014,Udinese,Parma,4,2,H,2,2,D,12,18,5,6,8,11,6,4,2,0,0,1
431,04/10/2014,Milan,Chievo,2,0,H,0,0,D,22,10,4,2,10,25,9,2,2,5,0,0
432,04/10/2014,Verona,Cagliari,1,0,H,0,0,D,13,19,5,7,13,17,5,11,1,3,0,0
433,05/10/2014,Empoli,Palermo,3,0,H,2,0,H,20,7,11,2,18,25,12,4,0,4,0,0
434,05/10/2014,Fiorentina,Inter,3,0,H,2,0,H,15,14,8,4,12,17,2,5,2,3,0,0
435,05/10/2014,Juventus,Roma,3,2,H,2,2,D,20,8,5,2,14,15,5,5,4,3,1,1
436,05/10/2014,Lazio,Sassuolo,3,2,H,3,1,H,13,12,9,6,22,12,4,1,2,1,1,1
437,05/10/2014,Napoli,Torino,2,1,H,0,1,A,24,5,9,2,17,16,9,2,3,3,0,0
438,05/10/2014,Parma,Genoa,1,2,A,0,0,D,12,13,3,5,26,12,6,3,2,2,0,1
439,05/10/2014,Sampdoria,Atalanta,1,0,H,1,0,H,16,8,3,1,19,14,3,4,3,3,0,0
440,05/10/2014,Udinese,Cesena,1,1,D,0,0,D,14,7,3,5,10,12,7,1,3,3,0,0
441,18/10/2014,Roma,Chievo,3,0,H,3,0,H,14,11,8,3,12,13,6,2,1,1,0,0
442,18/10/2014,Sassuolo,Juventus,1,1,D,1,1,D,7,19,2,7,14,15,2,6,2,2,0,1
443,19/10/2014,Atalanta,Parma,1,0,H,0,0,D,18,6,3,1,11,18,3,1,2,3,0,0
444,19/10/2014,Cagliari,Sampdoria,2,2,D,0,2,A,13,13,4,8,19,15,8,0,3,5,0,1
445,19/10/2014,Fiorentina,Lazio,0,2,A,0,1,A,15,10,2,5,11,24,6,4,1,5,0,0
446,19/10/2014,Inter,Napoli,2,2,D,0,0,D,22,12,5,4,8,12,6,4,2,3,0,0
447,19/10/2014,Palermo,Cesena,2,1,H,1,0,H,12,4,4,2,16,16,12,3,5,3,0,1
448,19/10/2014,Torino,Udinese,1,0,H,0,0,D,23,11,5,3,16,8,8,5,3,2,0,0
449,19/10/2014,Verona,Milan,1,3,A,0,2,A,22,12,8,5,10,15,8,5,2,1,1,0
450,20/10/2014,Genoa,Empoli,1,1,D,1,0,H,13,9,3,4,16,13,10,4,3,1,0,0
451,25/10/2014,Empoli,Cagliari,0,4,A,0,4,A,9,15,5,6,10,23,6,6,2,2,0,0
452,25/10/2014,Parma,Sassuolo,1,3,A,0,2,A,11,8,4,3,19,16,7,3,4,2,0,0
453,25/10/2014,Sampdoria,Roma,0,0,D,0,0,D,9,20,2,4,14,12,6,14,2,3,0,0
454,26/10/2014,Cesena,Inter,0,1,A,0,1,A,8,18,2,6,20,15,2,3,5,1,1,0
455,26/10/2014,Chievo,Genoa,1,2,A,1,0,H,13,13,5,4,23,22,4,7,2,3,1,0
456,26/10/2014,Juventus,Palermo,2,0,H,1,0,H,20,6,5,1,8,10,6,1,2,1,0,0
457,26/10/2014,Lazio,Torino,2,1,H,1,0,H,12,15,7,4,13,9,3,6,2,1,0,0
458,26/10/2014,Milan,Fiorentina,1,1,D,1,0,H,15,12,2,2,13,13,5,4,2,2,0,0
459,26/10/2014,Napoli,Verona,6,2,H,1,1,D,26,8,16,6,11,7,14,3,1,1,0,0
460,26/10/2014,Udinese,Atalanta,2,0,H,2,0,H,15,14,4,3,16,15,5,7,2,1,0,0
461,28/10/2014,Sassuolo,Empoli,3,1,H,0,1,A,23,16,6,6,9,12,6,3,2,3,0,0
462,29/10/2014,Atalanta,Napoli,1,1,D,0,0,D,7,18,2,6,18,12,4,5,3,2,1,0
463,29/10/2014,Cagliari,Milan,1,1,D,1,1,D,16,13,5,3,13,13,6,4,3,2,0,0
464,29/10/2014,Fiorentina,Udinese,3,0,H,1,0,H,27,5,9,1,15,14,4,2,2,3,0,0
465,29/10/2014,Genoa,Juventus,1,0,H,0,0,D,4,16,3,4,22,17,1,13,2,4,0,0
466,29/10/2014,Inter,Sampdoria,1,0,H,0,0,D,17,10,5,4,11,19,4,4,2,2,0,0
467,29/10/2014,Palermo,Chievo,1,0,H,0,0,D,16,15,6,3,15,17,4,3,2,1,0,0
468,29/10/2014,Roma,Cesena,2,0,H,1,0,H,16,4,6,1,11,13,7,3,1,1,0,0
469,29/10/2014,Torino,Parma,1,0,H,1,0,H,15,10,5,2,11,17,4,7,1,3,0,1
470,30/10/2014,Verona,Lazio,1,1,D,0,1,A,11,10,3,3,13,14,2,3,2,2,0,1
471,01/11/2014,Empoli,Juventus,0,2,A,0,0,D,12,18,4,7,15,16,6,6,2,1,1,0
472,01/11/2014,Napoli,Roma,2,0,H,1,0,H,15,8,6,2,13,11,6,5,2,3,0,0
473,01/11/2014,Parma,Inter,2,0,H,1,0,H,11,14,4,1,18,19,5,2,3,1,0,0
474,02/11/2014,Chievo,Sassuolo,0,0,D,0,0,D,12,9,1,3,20,16,5,5,1,6,0,0
475,02/11/2014,Milan,Palermo,0,2,A,0,2,A,14,13,3,7,10,15,4,4,3,3,0,0
476,02/11/2014,Sampdoria,Fiorentina,3,1,H,2,1,H,12,16,6,5,17,26,3,10,3,4,0,0
477,02/11/2014,Torino,Atalanta,0,0,D,0,0,D,20,7,2,1,12,23,10,6,0,5,0,0
478,02/11/2014,Udinese,Genoa,2,4,A,2,2,D,15,13,2,6,10,14,7,5,2,3,0,0
479,03/11/2014,Cesena,Verona,1,1,D,1,0,H,8,11,4,2,14,19,4,4,1,4,0,0
480,03/11/2014,Lazio,Cagliari,4,2,H,3,0,H,11,9,5,4,24,15,4,7,2,3,0,1
481,08/11/2014,Sampdoria,Milan,2,2,D,1,1,D,19,10,8,3,13,23,5,5,1,3,0,1
482,08/11/2014,Sassuolo,Atalanta,0,0,D,0,0,D,14,10,5,0,19,22,8,4,3,1,0,0
483,09/11/2014,Cagliari,Genoa,1,1,D,1,0,H,13,9,5,5,19,24,6,2,5,4,0,1
484,09/11/2014,Chievo,Cesena,2,1,H,0,0,D,19,9,6,3,16,18,5,2,4,4,0,0
485,09/11/2014,Empoli,Lazio,2,1,H,0,0,D,7,7,2,1,13,24,3,4,1,2,0,0
486,09/11/2014,Fiorentina,Napoli,0,1,A,0,0,D,14,19,2,5,9,13,7,5,3,3,0,0
487,09/11/2014,Inter,Verona,2,2,D,1,1,D,18,17,4,5,9,13,5,8,0,2,1,0
488,09/11/2014,Juventus,Parma,7,0,H,3,0,H,22,4,11,1,3,11,5,0,0,1,0,0
489,09/11/2014,Palermo,Udinese,1,1,D,1,1,D,20,12,4,6,14,22,7,5,1,5,0,0
490,09/11/2014,Roma,Torino,3,0,H,2,0,H,14,12,8,4,12,11,2,5,1,2,0,0
491,22/11/2014,Atalanta,Roma,1,2,A,1,2,A,9,6,1,2,27,16,3,3,2,5,1,0
492,22/11/2014,Lazio,Juventus,0,3,A,0,1,A,14,10,4,4,23,13,6,4,2,2,0,1
493,23/11/2014,Cesena,Sampdoria,1,1,D,0,0,D,8,19,3,6,21,14,4,4,2,0,0,0
494,23/11/2014,Milan,Inter,1,1,D,1,0,H,10,8,2,3,17,12,7,4,2,2,0,0
495,23/11/2014,Napoli,Cagliari,3,3,D,2,1,H,14,11,6,8,17,9,6,4,1,2,0,0
496,23/11/2014,Parma,Empoli,0,2,A,0,1,A,10,6,2,5,19,17,6,10,4,1,0,0
497,23/11/2014,Torino,Sassuolo,0,1,A,0,0,D,12,14,5,6,16,13,6,4,2,3,0,0
498,23/11/2014,Udinese,Chievo,1,1,D,1,0,H,9,14,3,5,8,11,3,5,3,2,0,0
499,23/11/2014,Verona,Fiorentina,1,2,A,1,1,D,10,14,3,6,17,18,6,10,2,4,0,0
500,24/11/2014,Genoa,Palermo,1,1,D,1,1,D,15,11,2,5,10,11,3,3,2,0,0,0
501,29/11/2014,Chievo,Lazio,0,0,D,0,0,D,8,12,2,4,9,8,1,13,1,0,0,0
502,29/11/2014,Sassuolo,Verona,2,1,H,0,1,A,17,11,4,1,18,18,9,5,4,3,0,0
503,30/11/2014,Cagliari,Fiorentina,0,4,A,0,1,A,14,17,5,7,17,22,6,6,2,2,0,0
